"USDC",2021,10,23,12,64688251.728925,1030
"USDC",2021,10,23,13,44699418.410635,1068
"USDC",2021,10,23,14,35077317.965166,1460
"USDC",2021,10,23,15,58946084.493712,1269
"USDC",2021,10,23,16,69280342.634441,1077
"USDC",2021,10,23,17,28473466.460767,1241
"USDC",2021,10,23,18,39315798.939223,1267
"USDC",2021,10,23,19,94716750.183044,1047
"USDC",2021,10,23,20,24234071.118061,1017
"USDC",2021,10,23,21,26107534.152096,929
"USDC",2021,10,23,22,27640572.10326,1008
"USDC",2021,10,23,23,40225384.32494,900
